02.15.2022 04:48:42.707,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 04:49:03.451,Time From start46.43974,Redhead,Whitehair,20,Redhead flees from <target>,0.0411880376344523,0.0997312869478875,0.11067702431624,0.0453068413978975,0.109704415642676,0.121744726747863,NAN,
02.15.2022 04:49:05.496,Time From start48.48513,Redhead,Whitehair,22,Redhead ignores <target>,0.034252872022376,0.0909219546576309,0.106283146304269,0.0376781592246137,0.100014150123394,0.116911460934696,NAN,
02.15.2022 04:49:08.606,Time From start51.5942,Redhead,-,6,Redhead takes the -,0.034252872022376,0.0909219546576309,0.106283146304269,0.0376781592246137,0.100014150123394,0.116911460934696,NAN,
02.15.2022 04:49:13.624,Time From start56.61276,Redhead,Whitehair,25,Redhead makes a long nose at <target>,0.0565757237195726,0.0826119707174441,0.0969070956253966,0.0622332960915298,0.0908731677891885,0.106597805187936,NAN,
02.15.2022 04:49:14.640,Time From start57.62917,Redhead,Whitehair,24,Redhead shows middle finger to <target>,0.0338784514637047,0.0741336111696141,0.0849998819258567,0.0372662966100752,0.0815469722865755,0.0934998701184424,NAN,
02.15.2022 04:49:15.666,Time From start58.65455,Redhead,Whitehair,31,Redhead takes - from <target>,0.0628620990715002,0.101909603938244,0.0524498841746603,0.0691483089786503,0.112100564332069,0.0576948725921264,NAN,
02.15.2022 04:49:16.684,Time From start59.67331,Redhead,Whitehair,25,Redhead makes a long nose at <target>,0.0572334779969122,0.0988905078240716,0.0499253852654934,0.0629568257966035,0.108779558606479,0.0549179237920428,NAN,
02.15.2022 04:49:18.730,Time From start61.71913,Redhead,Whitehair,23,Redhead kicks <target> from the back,0.0201113075862138,0.114814555194811,0.0329433468082701,0.0221224383448352,0.126296010714292,0.0362376814890971,NAN,
02.15.2022 04:49:19.746,Time From start62.73461,Redhead,Whitehair,15,Redhead begs <target> for forgiveness,0.0789046314672777,0.0779256804172902,0.0909667483054166,0.0867950946140055,0.0857182484590193,0.100063423135958,NAN,
02.15.2022 04:49:20.762,Time From start63.75096,Redhead,Whitehair,29,Redhead slaps <target> into the face,0.0465374912371048,0.096587910388714,0.0882377457478133,0.0511912403608153,0.106246701427585,0.0970615203225946,NAN,
02.15.2022 04:49:21.791,Time From start64.7792,Redhead,Whitehair,33,Redhead ignores <target>'s greeting,0.00467599096383566,0.0967243940348039,0.0447082352692605,0.00514359006021923,0.106396833438284,0.0491790587961866,NAN,
02.15.2022 04:49:23.832,Time From start66.82027,Redhead,Whitehair,22,Redhead ignores <target>,-0.0104642893667001,0.0938226620984553,0.0433669881578863,-0.0115107183033701,0.103204928308301,0.047703686973675,NAN,
02.15.2022 04:49:26.896,Time From start69.88491,Redhead,Whitehair,33,Redhead ignores <target>'s greeting,-0.00154343252235389,0.0559662684929402,-0.000449307420610411,-0.00169777577458928,0.0615628953422342,-0.000494238162671452,NAN,
02.15.2022 04:49:27.915,Time From start70.90349,Redhead,Whitehair,23,Redhead kicks <target> from the back,-0.0314971307369363,0.0692872809674814,-0.0154358287935029,-0.0346468438106299,0.0762160090642296,-0.0169794116728532,NAN,
02.15.2022 04:49:28.931,Time From start71.91969,Redhead,Whitehair,22,Redhead ignores <target>,-0.0455522173733271,0.0672086624558601,-0.0149727539112969,-0.0501074391106598,0.0739295287014461,-0.0164700293024266,NAN,
02.15.2022 04:49:29.955,Time From start72.94337,Redhead,Whitehair,29,Redhead slaps <target> into the face,-0.0741856519899177,0.0861924029789025,-0.0145235712761091,-0.0816042171889095,0.0948116432767928,-0.01597592840372,NAN,
02.15.2022 04:49:30.970,Time From start73.95873,Redhead,Whitehair,20,Redhead flees from <target>,-0.120476369390422,0.131882782829957,0.0362026072876964,-0.132524006329464,0.145071061112953,0.039822868016466,NAN,
02.15.2022 04:49:31.985,Time From start74.97376,Redhead,Whitehair,24,Redhead shows middle finger to <target>,-0.137862078641927,0.121926298860017,0.0261165283106529,-0.15164828650612,0.134118928746018,0.0287281811417182,NAN,
02.15.2022 04:49:35.054,Time From start78.04285,Redhead,Whitehair,26,Redhead pats <target> on a shoulder,-0.107810192125053,0.16247996718665,0.0223169688604825,-0.118591211337559,0.178727963905315,0.0245486657465307,NAN,
02.15.2022 04:49:36.070,Time From start79.05845,Redhead,Whitehair,33,Redhead ignores <target>'s greeting,-0.143497784971838,0.159980768521548,-0.0185757105032852,-0.157847563469021,0.175978845373702,-0.0204332815536138,NAN,
